,Crop,Stage,Disease Name,Pathogen Type,Favorable Weather Conditions,Symptoms at This Stage,Why This Stage is Vulnerable,Preventive Measures,Monitoring Indicators,NDVI,EVI,SAVI,NDRE,LAI,NDWI,NDMI,RSM,RVI,VARI,SOC,AVI,BSI,SI,VSSI,Crop_enc,Stage_enc,Disease_enc
331,cotton,flowering,pink bollworm (early flower attack),Pest,"Warm, dry weather","Rosette flowers, silk webbing, internal feeding",Larvae bore into flowers ? reduces boll formation,"Pheromone traps, PBW mating disruption, timely sprays","Larvae count, rosette flower %",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,8,147
332,cotton,flowering,whitefly ? cotton leaf curl virus (clcuv),Virus (Vector-borne),"Warm, dry spells; low rainfall","Leaf curling, thickened veins, stunted new flowers",High vector activity & tender reproductive tissues,"Remove alternate hosts, vector control, sticky traps","Whitefly >5/leaf, CLCuV symptom mapping",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,8,236
333,cotton,flowering,jassid damage (hopper burn),Pest,"Hot, dry conditions",Leaf yellowing ? reduces nutrient flow to flowers,Photosynthesis reduction ? flower shedding,"Resistant varieties, neem extracts, systemic insecticide","Jassid >2/leaf, patchy yellowing",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,8,125
334,cotton,flowering,thrips injury,Pest,"Dry spells, hot climate","Browning of petals, scarred flowers",Thrips prefer soft flowering tissue,"Sticky traps, early sprays",Thrips >8/plant,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,8,226
335,cotton,flowering,alternaria leaf spot,Fungus,"Warm, humid, frequent dew",Circular brown leaf spots ? reduced photosynthesis,High leaf area + humidity creates ideal conditions,Preventive fungicide sprays,"RH >85%, leaf wetness >10 hrs",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,8,3
336,cotton,flowering,cercospora leaf spot,Fungus,Humid + intermittent rain,"Grey centers, purple margins on leaves",Leaf loss during flowering reduces boll set,"Crop rotation, fungicides","NDVI drop, lesion expansion rate",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,8,47
337,cotton,flowering,myrothecium leaf spot,Fungus,"Shaded, humid fields",circular spots with black fruiting bodies,Dense canopy at flowering traps moisture,"Improve aeration, fungicide",Leaf moisture duration,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,8,138
338,cotton,flowering,bacterial blight,Bacteria,"Rainfall splash, warm humid weather",Angular leaf lesions; flower infection causes shedding,Flowers provide easy entry routes,"Copper sprays, avoid overhead irrigation","Humidity >85%, new lesion spots",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,8,30
339,cotton,flowering,fusarium wilt,Fungus,"Warm soils, drought stress","Wilt from base upward, yellowing, flower drop",High energy demand at flowering ? stress weakens immunity,"Resistant cultivars, soil health","NDVI decline, soil pathogen index",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,8,101
340,cotton,flowering,verticillium wilt,Fungus,Cool–moderate temps,"Interveinal chlorosis, leaf curling, weak flowering",Cool spells during flowering increase wilt activity,"Crop rotation, maintain soil moisture","Chlorosis mapping, weather cooling",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,8,229
341,cotton,flowering,reddening of cotton (physiological / nutritional disorder),"Nutrient disorder (P, Mg deficiency)","Low soil fertility, pest stress","Leaves turn red/purple, flower drop",High nutrient drain during flowering,Balanced fertilization,"Leaf color index, nutrient status",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,162
342,cotton,boll formation,pink bollworm (major pest in boll formation),Pest (Lepidoptera),"Warm, dry weather","Entry holes in bolls, internal feeding, lint sticking",Newly formed bolls are soft ? larvae bore easily,"Pheromone traps, mating disruption, timely sprays","PBW trap catch >8/night, affected boll %, larvae count",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,1,150
343,cotton,boll formation,american bollworm (helicoverpa),Pest,"Warm nights, moderate humidity","Holes on boll surface, shedding of immature bolls",Soft boll tissues highly vulnerable,"Bt cotton, insecticide rotation, pheromone traps","Larvae per 20 plants, flower/boll drop %",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,8
344,cotton,boll formation,spotted bollworm,Pest,Warm humid climate,"Boreholes, frass stuck to boll, internal damage",Young bolls not yet lignified,Trap-based monitoring & insecticides,"Moth catch, frass presence",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,202
345,cotton,boll formation,whitefly ? cotton leaf curl virus (clcuv),Virus (Vector-borne),"Warm, dry spells","Curling of leaves, stunted boll growth",Virus reduces photosynthesis ? poor boll filling,"Vector control, remove alternate hosts","Whitefly >5/leaf, viral hotspot mapping",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,1,236
346,cotton,boll formation,jassid (leafhopper),Pest,"Dry, warm climate",Hopper burn ? reduces boll setting,Photosynthesis reduction affects boll nutrition,"Resistant varieties, neem oil, systemics",Jassid >2/leaf,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,1,123
347,cotton,boll formation,"boll rot complex (xanthomonas, colletotrichum, diplodia)",Bacteria + Fungi,"High humidity, rains, long dew","Dark rot patches, premature boll opening, foul odor",Boll tissues remain moist ? ideal for pathogens,"Avoid tight spacing, fungicides, ensure aeration","RH >85%, rainfall frequency, rotten boll %",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,42
348,cotton,boll formation,anthracnose (colletotrichum spp.),Fungus,Warm–wet conditions,"Sunken lesions on bolls, dark fungal spots",Bolls have high moisture content,"Seed treatment, field sanitation","Leaf wetness duration, infected boll count",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,11
349,cotton,boll formation,alternaria leaf spot,Fungus,Warm & humid periods,Concentric leaf spots ? reduced photosynthesis,Reduced foliage = poor boll filling,Preventive sprays,"Lesion expansion, RH spikes",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,3
350,cotton,boll formation,cercospora leaf spot,Fungus,Humid conditions,Grey spots with purple border,Weakens plant energy supply for boll formation,Fungicide sprays,"Humidity >85%, NDVI decline patches",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,47
351,cotton,boll formation,fusarium wilt (late expression),Fungus,"Warm soil, water stress","Wilted branches, boll drop",Stressed plants more susceptible,"Resistant cultivars, soil management","Soil pathogen load, sudden wilting",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,106
352,cotton,boll formation,verticillium wilt,Fungus,Cool/moderate weather,"Interveinal chlorosis, leaf curl",Reduces nutrients for boll growth,"Crop rotation, moisture management",Chlorosis mapping,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,229
353,cotton,boll formation,reddening of cotton (physiological issue),"Nutrient imbalance (Mg, P)","Low fertility, pest stress","Leaves red/purple, boll retention drops",Nutrient diversion to bolls increases deficiency risk,Balanced fertilization,"Leaf color index, soil nutrient mapping",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,163
354,cotton,boll formation,pink bollworm (major threat),Pest (Lepidoptera),"Warm, dry weather","Boreholes, webbing inside bolls, unripe/hardened bolls",Bolls have soft lint & seeds ? ideal feeding habitat,"Pheromone traps, mating disruption, timely insecticides","PBW trap catch >8/night, infested boll %, larvae count",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,1,151
355,cotton,boll formation,spotted bollworm / american bollworm,Pest,Moderate humidity + warm temps,"Holes on boll surface, internal rotting, premature boll drop",Boll tissues still tender,"Bt cotton, insecticide rotation","Larvae per 20 plants, boll drop trends",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,203
356,cotton,boll formation,"boll rot complex (xanthomonas, colletotrichum, diplodia, aspergillus)",Bacteria + Fungi,"High humidity, rainfall, long dew periods","Soft rot, sticky lint, foul smell, premature opening",Moist enclosed boll microclimate ? ideal for pathogens,"Improve aeration, avoid overcrowding, fungicides","RH >85%, frequent dew, rotten boll %",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,43
357,cotton,boll formation,anthracnose,Fungus,Warm–wet conditions,"Sunken lesions on bolls, black fungal spots",Developing bolls have higher moisture,"Field sanitation, fungicides","Lesion count, leaf wetness duration",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,10
358,cotton,boll formation,alternaria leaf spot,Fungus,"Humid, warm climate",Concentric leaf spots ? reduced photosynthesis,Less photosynthesis ? poor boll filling,Preventive fungicides,"NDVI drop, lesion expansion rate",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,3
359,cotton,boll formation,cercospora leaf spot,Fungus,High humidity,Grey leaf spots ? early defoliation,Reduced canopy weakens boll development,"Rotation, fungicides","Humidity >85%, canopy thinning",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,47
360,cotton,boll formation,myrothecium leaf spot,Fungus,"Shaded, humid conditions",Black fruiting bodies in leaf lesions,Dense canopy traps moisture,Improve field aeration,Leaf moisture duration,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,138
361,cotton,boll formation,whitefly ? cotton leaf curl virus (clcuv),Virus (Vector-borne),"Warm, dry spells","Curling leaves, stunted boll growth",Virus reduces photosynthate allocation,Strong vector control,"Whitefly >5/leaf, viral patching",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,1,236
362,cotton,boll formation,jassid (hopper burn),Pest,"Dry, warm weather",Leaf yellowing ? reduced nutrient flow to bolls,Affects boll filling and boll weight,"Resistant varieties, insecticides",Jassid >2/leaf,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,1,122
363,cotton,boll formation,spider mites,Pest,"Hot, dry dusty conditions","Leaf bronzing, reduced boll filling",Mites suck sap ? plant stress ? boll size reduction,"Maintain moisture, acaricides","Mite count/leaf, dry spell intensity",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,1,200
364,cotton,boll formation,fusarium wilt (late symptoms),Fungus,"Warm soil, drought stress","Sudden branch wilt, boll shedding",Stress + pathogen load affect boll maturation,"Resistant varieties, soil health","Soil pathogen index, stressed patches",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,1,107
365,cotton,boll formation,verticillium wilt,Fungus,Cool–moderate weather,"Interveinal chlorosis, leaf curl",Weakens plant’s nutrient supply for bolls,"Rotation, balanced irrigation",Chlorosis mapping,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,229
366,cotton,boll formation,physiological reddening (nutrient stress),Mg/P deficiency,"Low nutrient availability, pest pressure","Red-purple leaves, poor boll filling",High nutrient diversion to bolls ? deficiencies appear,"Balanced NPK, foliar Mg","Leaf color index, nutrient mapping",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,145
367,cotton,boll opening & maturity,"boll rot complex (xanthomonas, colletotrichum, diplodia, aspergillus)",Bacteria + Fungi,"High humidity, intermittent rains, prolonged dew","Brown/black rot patches, sticky lint, foul smell",Open bolls expose lint ? easy infection,"Avoid irrigation during opening, maintain aeration, fungicides","RH >85%, rainfall events, rotten boll %",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,43
368,cotton,boll opening & maturity,"fungal staining (aspergillus, penicillium)",Fungus,"Humid weather, cloudy days, late rains",Yellow/brown stains on lint,Exposed lint absorbs moisture ? fungal growth,"Timely harvest, avoid late picking","Lint moisture %, rainy day count",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,92
369,cotton,boll opening & maturity,alternaria leaf spot,Fungus,"Warm, humid periods","Leaf defoliation, reduced photosynthesis",Late defoliation reduces boll maturity & quality,Preventive fungicides,"Lesion expansion, NDVI fall",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,3
370,cotton,boll opening & maturity,cercospora leaf spot,Fungus,Humidity + rains,Premature defoliation,Reduced carbohydrate supply delays boll cracking,Timely sprays,"RH >85%, canopy thinning",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,47
371,cotton,boll opening & maturity,grey mold (botrytis),Fungus,"Cool, humid conditions",Gray fuzzy mold on open lint,Lint exposed + cool moisture ideal for rot,"Improve aeration, avoid late irrigation",Low temp + RH spikes,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,118
372,cotton,boll opening & maturity,pink bollworm (late damage),Pest (Lepidoptera),"Warm, dry conditions",Damaged seeds inside open bolls,Late larvae feeding reduces seed quality,Timely sprays before opening,"PBW trap catch, seed damage %",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,2,148
373,cotton,boll opening & maturity,whitefly (sooty mold development),Pest ? Fungi (Capnodium),Dry weather with honeydew production,Black sooty mold on lint,Whiteflies secrete honeydew ? mold grows on lint,Whitefly control before maturity,"Honeydew deposition %, whitefly count",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,2,235
374,cotton,boll opening & maturity,aphids (honeydew ? lint staining),Pest,"Cool, humid weather","Sticky lint, black fungal growth",Honeydew encourages fungal staining,Early aphid control,Aphid count per leaf,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,18
375,cotton,boll opening & maturity,spider mites,Pest,"Hot, dry weather","Leaf bronzing, premature leaf drop",Stress reduces boll maturity & fiber filling,"Adequate irrigation, acaricides","Mite count, dryness index",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,2,200
376,cotton,boll opening & maturity,fusarium/verticillium wilts (late expression),Fungal,Soil temp fluctuations,Wilting branches with unopen bolls,Vascular blockage ? delayed maturity,Resistant varieties,NDVI and moisture stress indicators,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,108
377,cotton,harvest,"fungal staining (aspergillus, penicillium)",Fungus,"High humidity, dew, late rains",Yellow/brown stains on lint; musty odor,Open lint absorbs moisture ? fungal colonization,Harvest during dry spells; avoid picking wet cotton,"Lint moisture %, rainy day count, RH >85%",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,12,92
378,cotton,harvest,sooty mold (honeydew-related),Secondary Fungi (Capnodium),Dry weather + honeydew from whiteflies/aphids,Black coating on lint surface ? grade reduction,Honeydew acts as substrate for mold,Control whitefly/aphid before harvest; timely picking,"Honeydew index, pest count per leaf",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,12,194
379,cotton,harvest,boll rot (residual),Bacteria + Fungi,High humidity; late-season rains,"Rotten bolls, discolored lint, premature boll breakage",Open bolls + retained moisture increase infection,"Avoid late irrigation, improve field drainage","Rotten boll %, rainfall frequency",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,12,41
380,cotton,harvest,grey mold (botrytis),Fungus,"Cool, humid weather",Grey fuzzy fungal growth on exposed lint,Damp lint encourages fungal sporulation,Dry harvest timing; avoid late irrigation,"RH >85%, leaf wetness duration",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,12,118
381,cotton,harvest,pink bollworm (late feeding),Pest,"Warm, dry climate","Seeds damaged, lint stuck, lower quality",Larvae remain inside tight bolls until harvest,Destroy crop residue; pheromone traps,"Seed damage %, trap catches",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,12,149
382,cotton,harvest,whitefly (lint contamination),Pest,"Warm, dry weather","Lint dullness, sticky touch, ginning problems",Honeydew causes stickiness ? lint staining,Vector control before harvest,"Whitefly >5/leaf, honeydew scoring",3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,3,12,234
383,cotton,harvest,aphids (sticky cotton),Pest,"Cool, humid weather",Sticky cotton ? fungal staining risk increases,Honeydew leads to secondary fungal growth,Pest management before maturity,Aphid count per leaf,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,12,19
384,cotton,harvest,spider mites (indirect),Pest,"Hot, dry climate",Bronzed leaves ? incomplete boll maturation,Reduced photosynthesis ? immature lint,Manage mites earlier; maintain moisture,"Mite count, dryness index",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,12,201
385,cotton,harvest,trash & bark contamination,Physical contamination,"Wind, dry leaves, machine harvest issues","Bark fragments, leaf trash mixed with lint",Dry plant parts detach easily at harvest,"Clean picking, manual sorting, avoid over-dry harvest","Trash % in sample, foreign matter index",3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,12,227
386,cotton,harvest,rain damage / weathering,Weather-induced,"Continuous rain, cloudy humid days","Lint dulling, sprouting in bolls, fiber weakening",Open bolls highly sensitive to moisture,Harvest early; avoid delays during rainy spells,"Rainfall events, boll moisture %, color grade shifts",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,12,160
389,wheat,seed treatment & sowing,fusarium seed rot,Fungus,Cool wet soils,Poor germination seed decay,Seeds treated improperly or stored in humid conditions,Use fungicide seed treatment proper storage,Seed vigor tests germination rates,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,22,98
390,wheat,seed treatment & sowing,alternaria seed spot,Fungus,High humidity warm storage,Black spots on seed coat,Seeds exposed to moisture during storage,Seed treatment proper drying,Visual seed inspection,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,22,7
391,wheat,seed treatment & sowing,common bunt,Fungus,Cool moist conditions,Seed-borne infection spores,Contaminated seed or spore-infested soil,Certified seed treatment with fungicides,Seed source verification,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,22,51
392,wheat,germination,fusarium seedling blight,Fungus,Cool wet soils high humidity,Poor germination seed rot weak seedlings,Seeds and young roots exposed to soil pathogens,Use certified pathogen-free seeds seed treatment,Soil moisture humidity NDVI early vigor loss,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,99
393,wheat,germination,septoria seedling blight,Fungus,Cool moist conditions,Lesions on coleoptile poor emergence,Young seedlings highly susceptible,Crop rotation seed treatment avoid high residue,Weather patterns pest count fungal spores,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,191
394,wheat,germination,common root rot,Fungus,Cool wet soils,Brown black roots stunted seedlings,Roots forming and vulnerable to infection,Seed treatment avoid waterlogged soils,Soil moisture root health indicators,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,52
395,wheat,germination,black point alternaria,Fungus,High humidity moderate temperatures,Black discoloration on seeds poor vigor,Seed surface exposed to spores,Use clean disease-free seed seed treatment,Humidity seed inspection,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,40
396,wheat,germination,aspergillus seed rot,Fungus,Warm humid conditions,Seed decay reduced germination,Seeds metabolically active prone to rot,Dry storage seed treatment avoid high humidity,Humidity seed quality tests,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,9,28
397,wheat,germination,wheat bulb fly infestation,Pest,Cool moist soils,Seedlings fail to emerge holes in roots,Emerging roots attract pests,Seed treatment cultural control,Pest count soil inspection,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,232
398,wheat,germination,wheat streak mosaic virus,Virus,Warm dry conditions,Stunted growth mottling poor emergence,Young plants vulnerable to vector feeding,Control volunteer cereals use resistant varieties,Pest count mites weather patterns,3,3,3,3,3,3,3,3,4,4,4,4,2,2,2,4,9,233
399,wheat,emergence,seedling blight,Fungus,Cool wet soil high humidity,Discolored water-soaked lesions on coleoptile,Young seedlings highly susceptible to soil-borne fungi,Use certified disease-free seeds treat with fungicides,Soil temperature soil moisture NDVI drop emergence delay,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,186
400,wheat,emergence,damping-off,Fungus,Cool wet soil poor drainage,Seedlings collapse at soil line stem base water-soaked,Hypocotyl and root tissues tender easily invaded,Ensure proper seedbed preparation use fungicide,Soil moisture emergence rate plant loss humidity,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,81
401,wheat,emergence,pythium root rot,Fungus,Cool wet soil high humidity,Seed decay weak seedlings root rot,Seeds and roots highly susceptible,Seed treatment avoid waterlogged soils,Soil moisture NDVI change seedling vigor,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,158
402,wheat,emergence,powdery mildew,Fungus,Cool mild temperatures high humidity,White powdery spots on leaves,Young leaves more susceptible dense seedlings,Plant in well-drained ventilated fields,Leaf spot appearance humidity NDVI canopy,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,155
403,wheat,emergence,root rot,Fungus,Cool wet soil poor drainage,Roots appear brown mushy plants may wilt,Immature root system easily damaged,Use healthy seed treat with fungicides,Soil moisture root symptoms plant vigor NDVI,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,169
404,wheat,tillering,fusarium head blight,Fungus,High humidity moderate temperatures,Pale water-soaked lesions on stems and leaves,Young tillers tender and susceptible,Use resistant varieties avoid excessive nitrogen,NDVI drop increased humidity moderate temperatures,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30,96
405,wheat,tillering,leaf rust,Fungus,Warm humid weather,Small reddish-brown pustules on leaves,Rapid leaf growth provides infection sites,Fungicide application crop rotation,NDVI change humidity spikes visible pustules,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,30,127
406,wheat,tillering,septoria tritici blotch,Fungus,Cool wet conditions,Small dark brown spots with yellow halos,Young leaves more susceptible,Remove crop residues timely fungicide,NDVI decline wet weather leaf spots,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,30,192
407,wheat,tillering,powdery mildew,Fungus,High humidity moderate temperatures,White powdery growth on leaves,Dense canopy in tillering stage traps moisture,Proper spacing fungicide use,NDVI drop visible powdery growth humidity,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30,155
408,wheat,tillering,bacterial leaf blight,Bacteria,Warm wet conditions,Water-soaked angular lesions on leaves,Young tissue more prone to infection,Avoid overhead irrigation crop rotation,NDVI decline leaf lesions wet weather,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,30,35
409,wheat,stem elongation & jointing,stem rust,Fungus,Warm moist weather,Elongated reddish-brown pustules on stems,Rapid stem growth increases susceptibility,Use resistant varieties apply fungicides,NDVI drop humidity spikes rust spores,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,28,209
410,wheat,stem elongation & jointing,stripe rust,Fungus,Cool wet conditions,Yellow stripe-like lesions on leaves stems,Young tissue highly vulnerable,Resistant cultivars timely fungicide,NDVI change humidity temperature spore counts,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,28,219
411,wheat,stem elongation & jointing,septoria nodorum blotch,Fungus,Cool humid weather,Brown lesions with yellow halos on leaves,Infection spreads to upper leaves,Crop rotation fungicide application,Lesion count humidity NDVI weather,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,28,190
412,wheat,stem elongation & jointing,powdery mildew,Fungus,High humidity moderate temperatures,White powdery patches on leaves,Dense canopy favors infection,Proper spacing fungicide use,NDVI drop visible powdery growth,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,155
413,wheat,stem elongation & jointing,leaf rust,Fungus,Warm humid weather,Orange-brown pustules on leaves,Active leaf growth provides sites,Fungicide application resistant varieties,NDVI change humidity pustules visible,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,28,127
414,wheat,stem elongation & jointing,take-all,Fungus,Cool poorly drained soils,Chlorotic flecks brown lesions root rot,Root and stem stress increases,Crop rotation soil fertility management,Root symptoms soil moisture NDVI,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,28,221
415,wheat,stem elongation & jointing,hessian fly,Pest,Cool moist spring conditions,Stunted plants dead hearts,Larvae attack developing stems,Timely planting resistant varieties,Larval count stunted plants dead hearts,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,28,120
416,wheat,stem elongation & jointing,frit fly,Pest,Warm conditions,Stunted growth plant death,Larvae damage growing points,Insecticide application resistant varieties,Pest counts stunted plants,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,28,91
417,wheat,booting,fusarium head blight,Fungus,Warm humid weather rainfall,Bleached spikelets pinkish mold,Booting stage exposes spike to infection,Use resistant varieties fungicide spray,High humidity NDVI drop spike discoloration,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,3,96
418,wheat,booting,powdery mildew,Fungus,Cool moist shaded conditions,White powdery spots on leaves,Dense canopy favors spore spread,Crop rotation fungicide application,Leaf spotting high humidity NDVI change,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,155
419,wheat,heading,fusarium head blight,Fungus,Warm humid wet during heading,Bleached or prematurely ripened heads shriveled kernels,Heads are exposed and receptive to spores,Fungicide at heading crop rotation resistant varieties,NDVI drop humidity spikes weather forecast,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,13,96
420,wheat,heading,wheat blast,Fungus,Warm high humidity rain dew,Premature bleaching of heads no grain production,Head vulnerable to infection during heading,Fungicide before rain dew resistant varieties,Weather forecast NDVI pest count humidity,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,231
421,wheat,heading,septoria tritici blotch,Fungus,Cool wet prolonged leaf wetness,Chlorotic flecks brown lesions on leaves,Flag leaf critical for grain fill,Resistant cultivars fungicide crop rotation,NDVI change leaf wetness humidity,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,192
422,wheat,heading,glume blotch,Fungus,Cool wet weather,Brown lesions on glumes,Glumes exposed become vulnerable,Resistant varieties fungicide,Lesions visible on glumes humidity,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,13,111
423,wheat,heading,rusts stripe leaf stem,Fungus,Varies by rust type moist temperatures,Rust-colored pustules on leaves stems,Tissue actively growing vulnerable,Resistant varieties fungicide,NDVI drop leaf symptoms weather,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,13,177
424,wheat,heading,bacterial leaf streak,Bacteria,Warm wet weather,Water-soaked streaks on leaves,Moisture favors bacterial spread,Resistant varieties avoid overhead irrigation,Leaf streaks visible humidity high,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,13,36
425,wheat,heading,take-all,Fungus,Cool poorly drained soils,Bleached heads shriveled kernels,Root stress affects head development,Crop rotation balanced fertility,Root symptoms soil moisture NDVI,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,13,221
426,wheat,flowering,fusarium head blight scab,Fungus,Warm humid conditions rain or dew,Bleached or partially bleached heads shriveled kernels,Flowers exposed and receptive to spores,Use resistant varieties fungicide at flowering,NDVI drop high humidity rainfall visible mycelium,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,8,97
427,wheat,flowering,wheat blast,Fungus,Warm high humidity rain dew,Premature bleaching of heads no grain production,Head vulnerable to infection,Fungicide before rain dew resistant varieties,Weather forecast NDVI pest count humidity,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,231
428,wheat,flowering,septoria tritici blotch,Fungus,Cool wet prolonged leaf wetness,Brown rectangular lesions on leaves,Flag leaf critical for grain fill,Crop rotation fungicide application,Lesions on flag leaves NDVI drop leaf wetness,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,192
429,wheat,grain filling,fusarium head blight scab,Fungus,Warm humid conditions rain or dew,Bleached heads shriveled kernels mycelium,Grains exposed and filling entry points,Use resistant varieties timely harvest avoid late N,NDVI drop high humidity rainfall before maturity,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,11,97
430,wheat,grain filling,septoria tritici blotch,Fungus,Cool wet weather leaf wetness,Brown rectangular lesions on leaves,Leaves remain active and susceptible,Crop rotation fungicide application resistant varieties,Lesions on flag leaves NDVI drop leaf wetness,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,192
431,wheat,grain filling,tan spot,Fungus,Warm moist weather prolonged leaf wetness,Tan oval lesions with yellow margins on leaves,Flag leaf and upper leaves critical for fill,Crop rotation residue management timely fungicide,Lesions on upper leaves NDVI decline,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,222
